coverage	n
2991	0
2992	1
2993	0
2994	0
2995	0
2996	0
2997	0
2998	0
2999	0
3000	1
3001	2
3002	1
3003	0
3004	13
3005	10
3006	9
3007	10
3008	1
3009	3
3010	8
3011	5
3012	1
3013	3
3014	0
3015	2
3016	0
3017	0
3018	1
3019	1
3020	1
3021	1
3022	1
3023	1
3024	2
3025	3
3026	1
3027	2
3028	2
3029	1
3030	0
3031	0
3032	2
3033	2
3034	5
3035	13
3036	9
3037	5
3038	8
3039	6
3040	20
3041	11
3042	9
3043	8
3044	10
3045	2
3046	3
3047	0
3048	2
3049	4
3050	7
3051	1
3052	3
3053	5
3054	4
3055	5
3056	4
3057	5
3058	0
3059	0
3060	1
3061	0
3062	0
3063	0
3064	1
3065	0
3066	2
3067	0
3068	1
3069	0
3070	0
3071	0
3072	1
3073	0
3074	0
3075	0
3076	0
3077	0
3078	0
3079	1
3080	0
3081	0
3082	0
3083	0
3084	1
3085	0
3086	0
3087	2
3088	0
3089	0
3090	1
3091	0
3092	0
3093	1
3094	2
3095	0
3096	0
3097	0
3098	1
3099	1
3100	0
3101	0
3102	0
3103	0
3104	2
3105	0
3106	2
3107	0
3108	0
3109	1
3110	1
3111	0
3112	0
3113	1
3114	0
3115	0
3116	4
3117	1
3118	1
3119	0
3120	0
3121	1
3122	0
3123	0
3124	0
3125	1
3126	1
3127	1
3128	1
3129	0
3130	1
3131	2
3132	3
3133	0
3134	0
3135	1
3136	1
3137	0
3138	0
3139	0
3140	0
3141	0
3142	0
3143	0
3144	0
3145	0
3146	0
3147	0
3148	0
3149	0
3150	0
3151	0
3152	2
3153	0
3154	0
3155	0
3156	0
3157	0
3158	0
3159	1
3160	0
3161	1
3162	1
3163	2
3164	1
3165	1
3166	0
3167	2
3168	2
3169	0
3170	3
3171	2
3172	0
3173	1
3174	3
3175	4
3176	11
3177	4
3178	8
3179	3
3180	3
3181	3
3182	2
3183	6
3184	2
3185	3
3186	5
3187	0
3188	3
3189	0
3190	1
3191	0
3192	0
3193	0
3194	0
3195	5
3196	8
3197	4
3198	4
3199	0
3200	0
3201	1
3202	0
3203	2
3204	4
3205	9
3206	2
3207	0
3208	2
3209	1
3210	1
3211	2
3212	0
3213	1
3214	0
3215	3
3216	0
3217	0
3218	0
3219	1
3220	0
3221	1
3222	0
3223	0
3224	0
3225	0
3226	0
3227	0
3228	0
3229	0
3230	0
3231	0
3232	0
3233	0
3234	0
3235	1
3236	2
3237	1
3238	3
3239	5
3240	4
3241	8
3242	1
3243	3
3244	4
3245	3
3246	2
3247	2
3248	2
3249	1
3250	2
3251	4
3252	1
3253	5
3254	3
3255	1
3256	2
3257	7
3258	2
3259	9
3260	2
3261	11
3262	0
3263	6
3264	4
3265	6
3266	0
3267	0
3268	0
3269	2
3270	1
3271	0
3272	1
3273	1
3274	0
3275	2
3276	0
3277	0
3278	0
3279	3
3280	0
3281	1
3282	0
3283	0
3284	0
3285	2
3286	0
3287	1
3288	2
3289	1
3290	0
3291	0
3292	1
3293	0
3294	1
3295	3
3296	1
3297	1
3298	5
3299	2
3300	5
3301	1
3302	0
3303	0
3304	4
3305	0
3306	3
3307	1
3308	0
3309	0
3310	0
3311	0
3312	2
3313	4
3314	0
3315	1
3316	2
3317	1
3318	2
3319	0
3320	0
3321	0
3322	0
3323	0
3324	1
3325	0
3326	1
3327	10
3328	7
3329	9
3330	8
3331	7
3332	3
3333	5
3334	7
3335	26
3336	9
3337	11
3338	12
3339	12
3340	13
3341	31
3342	3
3343	7
3344	8
3345	8
3346	8
3347	4
3348	7
3349	1
3350	8
3351	1
3352	3
3353	1
3354	3
3355	2
3356	4
3357	0
3358	0
3359	3
3360	1
3361	3
3362	1
3363	1
3364	2
3365	0
3366	3
3367	0
3368	0
3369	1
3370	3
3371	0
3372	2
3373	0
3374	0
3375	0
3376	1
3377	1
3378	6
3379	8
3380	2
3381	1
3382	2
3383	2
3384	2
3385	0
3386	3
3387	2
3388	7
3389	1
3390	6
3391	2
3392	6
3393	3
3394	6
3395	4
3396	6
3397	4
3398	3
3399	5
3400	3
3401	4
3402	1
3403	0
3404	0
3405	1
3406	2
3407	0
3408	1
3409	0
3410	1
3411	2
3412	0
3413	0
3414	0
3415	0
3416	0
3417	0
3418	0
3419	1
3420	0
3421	0
3422	1
3423	0
3424	0
3425	0
3426	0
3427	1
3428	0
3429	1
3430	0
3431	1
3432	1
3433	0
3434	0
3435	1
3436	0
3437	0
3438	0
3439	0
3440	0
3441	0
3442	0
3443	0
3444	1
3445	0
3446	1
3447	0
3448	1
3449	0
3450	0
3451	0
3452	0
3453	0
3454	0
3455	0
3456	0
3457	0
3458	0
3459	0
3460	0
3461	0
3462	0
3463	0
3464	0
3465	0
3466	0
3467	0
3468	0
3469	1
3470	0
3471	1
3472	0
3473	1
3474	1
3475	0
3476	0
3477	0
3478	0
3479	0
3480	0
3481	0
3482	1
3483	0
3484	0
3485	2
3486	0
3487	0
3488	0
3489	0
3490	1
3491	1
3492	0
3493	0
3494	1
3495	0
3496	0
3497	0
3498	0
3499	2
3500	0
3501	0
3502	0
3503	0
3504	1
3505	0
3506	2
3507	2
3508	1
3509	0
3510	0
3511	0
3512	0
3513	0
3514	0
3515	0
3516	0
3517	0
3518	0
3519	0
3520	0
3521	0
3522	0
3523	0
3524	0
3525	0
3526	0
3527	0
3528	0
3529	0
3530	0
3531	0
3532	1
3533	0
3534	0
3535	0
3536	0
3537	0
3538	0
3539	0
3540	0
3541	0
3542	0
3543	0
3544	0
3545	0
3546	0
3547	0
3548	0
3549	0
3550	0
3551	0
3552	0
3553	0
3554	0
3555	0
3556	0
3557	0
3558	2
3559	4
3560	0
3561	3
3562	3
3563	3
3564	3
3565	0
3566	1
3567	2
3568	10
3569	1
3570	0
3571	1
3572	1
3573	1
3574	0
3575	0
3576	1
3577	2
3578	0
3579	2
3580	1
3581	2
3582	0
3583	1
3584	1
3585	0
3586	0
3587	0
3588	2
3589	1
3590	0
3591	1
3592	0
3593	2
3594	1
3595	0
3596	1
3597	4
3598	9
3599	12
3600	6
3601	7
3602	3
3603	1
3604	6
3605	0
3606	2
3607	5
3608	5
3609	5
3610	0
3611	1
3612	0
3613	0
3614	0
3615	0
3616	1
3617	0
3618	0
3619	0
3620	0
3621	0
3622	0
3623	1
3624	0
3625	0
3626	0
3627	0
3628	0
3629	0
3630	0
3631	0
3632	0
3633	1
3634	1
3635	0
3636	0
3637	1
3638	3
3639	5
3640	0
3641	0
3642	0
3643	1
3644	1
3645	2
3646	2
3647	0
3648	0
3649	1
3650	0
3651	1
3652	0
3653	1
3654	0
3655	1
3656	0
3657	0
3658	1
3659	5
3660	5
3661	3
3662	3
3663	11
3664	8
3665	0
3666	0
3667	0
3668	0
3669	3
3670	3
3671	4
3672	3
3673	2
3674	0
3675	0
3676	0
3677	2
3678	0
3679	0
3680	1
3681	1
3682	2
3683	0
3684	1
3685	3
3686	1
3687	1
3688	2
3689	0
3690	3
3691	4
3692	2
3693	5
3694	5
3695	9
3696	9
3697	3
3698	1
3699	14
3700	8
3701	9
3702	7
3703	6
3704	6
3705	15
3706	4
3707	3
3708	0
3709	0
3710	0
3711	0
3712	0
3713	1
3714	0
3715	0
3716	2
3717	0
3718	0
3719	0
3720	0
3721	1
3722	1
3723	0
3724	0
3725	2
3726	0
3727	1
3728	0
3729	0
3730	2
3731	1
3732	6
3733	4
3734	4
3735	1
3736	2
3737	0
3738	0
3739	4
3740	6
3741	5
3742	9
3743	11
3744	5
3745	5
3746	8
3747	1
3748	7
3749	11
3750	6
3751	6
3752	3
3753	2
3754	5
3755	2
3756	0
3757	1
3758	4
3759	3
3760	6
3761	3
3762	5
3763	2
3764	1
3765	4
3766	1
3767	0
3768	4
3769	2
3770	1
3771	2
3772	3
3773	5
3774	1
3775	2
3776	3
3777	1
3778	1
3779	0
3780	2
3781	1
3782	0
3783	3
3784	4
3785	0
3786	1
3787	1
3788	4
3789	13
3790	5
3791	6
3792	4
3793	3
3794	1
3795	2
3796	4
3797	2
3798	2
3799	1
3800	0
3801	0
3802	1
3803	1
3804	2
3805	0
3806	3
3807	0
3808	0
3809	2
3810	2
3811	2
3812	4
3813	1
3814	6
3815	15
3816	8
3817	17
3818	6
3819	4
3820	5
3821	4
3822	3
3823	5
3824	2
3825	5
3826	12
3827	7
3828	16
3829	17
3830	4
3831	20
3832	18
3833	12
3834	13
3835	5
3836	10
3837	8
3838	6
3839	9
3840	7
3841	6
3842	8
3843	8
3844	13
3845	3
3846	8
3847	3
3848	5
3849	6
3850	7
3851	10
3852	14
3853	4
3854	3
3855	9
3856	34
3857	5
3858	6
3859	7
3860	0
3861	4
3862	5
3863	11
3864	13
3865	12
3866	7
3867	5
3868	0
3869	0
3870	0
3871	1
3872	0
3873	1
3874	1
3875	3
3876	0
3877	0
3878	1
3879	0
3880	1
3881	1
3882	1
3883	0
3884	1
3885	1
3886	0
3887	0
3888	0
3889	0
3890	0
3891	0
3892	1
3893	0
3894	1
3895	0
3896	0
3897	0
3898	0
3899	0
3900	0
3901	0
3902	0
3903	1
3904	0
3905	0
3906	2
3907	2
3908	1
3909	0
3910	0
3911	0
3912	0
3913	0
3914	0
3915	0
3916	0
3917	0
3918	0
3919	0
3920	0
3921	0
3922	1
3923	0
3924	0
3925	1
3926	0
3927	1
3928	0
3929	0
3930	0
3931	0
3932	0
3933	0
3934	1
3935	2
3936	1
3937	0
3938	0
3939	1
3940	0
3941	0
3942	0
3943	1
3944	1
3945	0
3946	0
3947	0
3948	1
3949	0
3950	1
3951	0
3952	0
3953	1
3954	0
3955	0
3956	0
3957	0
3958	1
3959	0
3960	0
3961	0
3962	0
3963	0
3964	1
3965	0
3966	0
3967	2
3968	1
3969	2
3970	1
3971	3
3972	2
3973	2
3974	8
3975	9
3976	12
3977	4
3978	3
3979	2
3980	2
3981	0
3982	2
3983	1
3984	5
3985	3
3986	4
3987	10
3988	13
3989	4
3990	6
3991	3
3992	7
3993	9
3994	4
3995	2
3996	6
3997	13
3998	12
3999	12
4000	4
4001	16
4002	7
4003	2
4004	5
4005	13
4006	4
4007	2
4008	7
4009	7
4010	10
4011	7
4012	11
4013	2
4014	0
4015	3
4016	5
4017	3
4018	1
4019	9
4020	13
4021	12
4022	17
4023	16
4024	1
4025	4
4026	1
4027	7
4028	7
4029	7
4030	26
4031	11
4032	10
4033	9
4034	2
4035	5
4036	0
4037	0
4038	0
4039	1
4040	2
4041	1
4042	4
4043	3
4044	3
4045	2
4046	1
4047	3
4048	17
4049	15
4050	8
4051	4
4052	1
4053	7
4054	4
4055	2
4056	1
4057	4
4058	1
4059	2
4060	1
4061	11
4062	10
4063	19
4064	3
4065	5
4066	11
4067	2
4068	6
4069	9
4070	7
4071	12
4072	5
4073	4
4074	5
4075	3
4076	3
4077	5
4078	0
4079	1
4080	1
4081	2
4082	1
4083	0
4084	3
4085	1
4086	3
4087	1
4088	5
4089	1
4090	5
4091	4
4092	4
4093	1
4094	1
4095	9
4096	12
4097	7
4098	8
4099	9
4100	9
4101	4
4102	9
4103	17
4104	3
4105	3
4106	4
4107	5
4108	10
4109	9
4110	5
4111	7
4112	13
4113	20
4114	7
4115	3
4116	2
4117	0
4118	4
4119	5
4120	9
4121	7
4122	4
4123	1
4124	3
4125	6
4126	8
4127	0
4128	6
4129	3
4130	2
4131	2
4132	7
4133	4
4134	8
4135	5
4136	7
4137	5
4138	5
4139	4
4140	3
4141	4
4142	2
4143	9
4144	4
4145	2
4146	1
4147	1
4148	1
4149	4
4150	0
4151	3
4152	1
4153	1
4154	0
4155	2
4156	0
4157	0
4158	0
4159	0
4160	0
4161	1
4162	0
4163	0
4164	1
4165	0
4166	0
4167	2
4168	0
4169	0
4170	0
4171	0
4172	0
4173	1
4174	1
4175	3
4176	2
4177	2
4178	0
4179	5
4180	2
4181	1
4182	0
4183	1
4184	3
4185	1
4186	0
4187	1
4188	2
4189	1
4190	8
4191	5
4192	9
4193	8
4194	2
4195	0
4196	0
4197	1
4198	1
4199	1
4200	0
4201	1
4202	0
4203	1
4204	0
4205	0
4206	1
4207	0
4208	1
4209	0
4210	2
4211	0
4212	1
4213	0
4214	0
4215	0
4216	0
4217	0
4218	0
4219	1
4220	0
4221	0
4222	1
4223	1
4224	0
4225	0
4226	1
4227	0
4228	0
4229	0
4230	0
4231	0
4232	0
4233	1
4234	0
4235	1
4236	1
4237	0
4238	0
4239	0
4240	0
4241	0
4242	0
4243	0
4244	0
4245	0
4246	0
4247	0
4248	2
4249	0
4250	0
4251	0
4252	2
4253	0
4254	0
4255	2
4256	0
4257	0
4258	1
4259	0
4260	1
4261	0
4262	0
4263	0
4264	0
4265	0
4266	0
4267	0
4268	0
4269	0
4270	0
4271	0
4272	0
4273	0
4274	0
4275	1
4276	0
4277	1
4278	0
4279	0
4280	0
4281	0
4282	3
4283	0
4284	0
4285	0
4286	1
4287	2
4288	0
4289	0
4290	0
4291	0
4292	3
4293	0
4294	1
4295	5
4296	5
4297	6
4298	2
4299	1
4300	0
4301	0
4302	4
4303	3
4304	1
4305	1
4306	1
4307	0
4308	3
4309	1
4310	2
4311	2
4312	3
4313	5
4314	2
4315	2
4316	5
4317	0
4318	0
4319	1
4320	0
4321	1
4322	0
4323	2
4324	1
4325	0
4326	0
4327	0
4328	0
4329	1
4330	1
4331	0
4332	0
4333	0
4334	0
4335	0
4336	1
4337	0
4338	2
4339	0
4340	1
4341	0
4342	1
4343	0
4344	0
4345	0
4346	0
4347	1
4348	1
4349	0
4350	0
4351	1
4352	1
4353	0
4354	2
4355	1
4356	0
4357	3
4358	1
4359	1
4360	2
4361	1
4362	0
4363	6
4364	0
4365	1
4366	2
4367	0
4368	3
4369	1
4370	2
4371	1
4372	2
4373	1
4374	0
4375	8
4376	6
4377	1
4378	9
4379	3
4380	5
4381	11
4382	5
4383	5
4384	3
4385	7
4386	3
4387	11
4388	9
4389	20
4390	11
4391	5
4392	13
4393	1
4394	0
4395	0
4396	3
4397	0
4398	0
4399	0
4400	1
4401	1
4402	0
4403	0
4404	0
4405	0
4406	0
4407	0
4408	0
4409	0
4410	1
4411	2
4412	0
4413	0
4414	0
4415	0
4416	1
4417	1
4418	0
4419	0
4420	1
4421	0
4422	0
4423	0
4424	0
4425	0
4426	1
4427	0
4428	1
4429	0
4430	0
4431	0
4432	0
4433	0
4434	1
4435	0
4436	0
4437	0
4438	1
4439	0
4440	0
4441	0
4442	1
4443	2
4444	0
4445	0
4446	0
4447	0
4448	0
4449	0
4450	1
4451	1
4452	0
4453	2
4454	0
4455	1
4456	0
4457	0
4458	1
4459	2
4460	3
4461	1
4462	3
4463	3
4464	2
4465	3
4466	12
4467	10
4468	6
4469	1
4470	18
4471	8
4472	16
4473	25
4474	21
4475	19
4476	18
4477	5
4478	1
4479	6
4480	2
4481	2
4482	3
4483	2
4484	2
4485	0
4486	0
4487	0
4488	0
4489	0
4490	0
4491	0
4492	0
4493	1
4494	0
4495	0
4496	0
4497	0
4498	0
4499	0
4500	0
4501	0
4502	2
4503	0
4504	1
4505	0
4506	1
4507	0
4508	1
4509	0
4510	1
4511	0
4512	1
4513	1
4514	0
4515	0
4516	0
4517	1
4518	2
4519	0
4520	0
4521	2
4522	0
4523	3
4524	1
4525	5
4526	0
4527	2
4528	0
4529	3
4530	3
4531	4
4532	1
4533	14
4534	0
4535	6
4536	3
4537	1
4538	2
4539	6
4540	5
4541	3
4542	16
4543	2
4544	2
4545	2
4546	1
4547	3
4548	3
4549	26
4550	1
4551	5
4552	2
4553	6
4554	4
4555	5
4556	8
4557	10
4558	12
4559	2
4560	4
4561	0
4562	4
4563	6
4564	1
4565	2
4566	0
4567	0
4568	0
4569	1
4570	0
4571	0
4572	3
4573	0
4574	4
4575	1
4576	1
4577	10
4578	2
4579	2
4580	5
4581	11
4582	2
4583	1
4584	0
4585	1
4586	2
4587	2
4588	2
4589	8
4590	2
4591	5
4592	2
4593	0
4594	0
4595	3
4596	9
4597	4
4598	10
4599	8
4600	0
4601	0
4602	0
4603	0
4604	0
4605	0
4606	0
4607	0
4608	0
4609	1
4610	0
4611	0
4612	0
4613	1
4614	0
4615	0
4616	0
4617	0
4618	0
4619	0
4620	0
4621	0
4622	0
4623	0
4624	0
4625	0
4626	1
4627	0
4628	3
4629	1
4630	0
4631	0
4632	0
4633	0
4634	1
4635	0
4636	0
4637	0
4638	0
4639	0
4640	0
4641	1
4642	0
4643	0
4644	0
4645	0
4646	0
4647	0
4648	0
4649	0
4650	0
4651	0
4652	0
4653	0
4654	0
4655	0
4656	1
4657	1
4658	0
4659	1
4660	0
4661	0
4662	1
4663	1
4664	1
4665	1
4666	0
4667	0
4668	0
4669	1
4670	2
4671	0
4672	2
4673	0
4674	0
4675	0
4676	0
4677	0
4678	0
4679	0
4680	2
4681	0
4682	1
4683	0
4684	1
4685	0
4686	0
4687	0
4688	1
4689	0
4690	1
4691	1
4692	1
4693	1
4694	0
4695	1
4696	1
4697	3
4698	0
4699	0
4700	1
4701	0
4702	0
4703	4
4704	3
4705	2
4706	0
4707	2
4708	2
4709	3
4710	2
4711	2
4712	8
4713	11
4714	6
4715	0
4716	4
4717	6
4718	12
4719	2
4720	2
4721	0
4722	0
4723	1
4724	2
4725	1
4726	0
4727	0
4728	3
4729	2
4730	2
4731	2
4732	1
4733	1
4734	0
4735	1
4736	1
4737	0
4738	0
4739	1
4740	0
4741	1
4742	1
4743	4
4744	4
4745	4
4746	3
4747	6
4748	9
4749	7
4750	3
4751	4
4752	6
4753	8
4754	11
4755	8
4756	16
4757	4
4758	5
4759	6
4760	7
4761	3
4762	0
4763	2
4764	1
4765	2
4766	2
4767	6
4768	0
4769	2
4770	10
4771	6
4772	9
4773	7
4774	9
4775	10
4776	1
4777	1
4778	0
4779	0
4780	0
4781	1
4782	1
4783	1
4784	0
4785	0
4786	0
4787	1
4788	3
4789	1
4790	1
4791	0
4792	0
4793	3
4794	2
4795	7
4796	1
4797	6
4798	3
4799	4
4800	4
4801	2
4802	6
4803	6
4804	6
4805	13
4806	8
4807	1
4808	18
4809	3
4810	0
4811	2
4812	4
4813	1
4814	4
4815	1
4816	4
4817	0
4818	4
4819	5
4820	4
4821	7
4822	16
4823	15
4824	18
4825	11
4826	5
4827	1
4828	4
4829	1
4830	8
4831	5
4832	7
4833	2
4834	6
4835	5
4836	30
4837	15
4838	5
4839	1
4840	1
4841	7
4842	1
4843	1
4844	0
4845	1
4846	2
4847	2
4848	0
4849	1
4850	2
4851	1
4852	0
4853	0
4854	0
4855	0
4856	1
4857	0
4858	2
4859	1
4860	0
4861	0
4862	0
4863	0
4864	0
4865	0
4866	1
4867	0
4868	0
4869	0
4870	1
4871	1
4872	0
4873	1
4874	1
4875	0
4876	0
4877	0
4878	2
4879	0
4880	0
4881	0
4882	0
4883	0
4884	0
4885	0
4886	1
4887	0
4888	1
4889	0
4890	0
4891	0
4892	0
4893	0
4894	0
4895	0
4896	0
4897	0
4898	0
4899	4
4900	6
4901	8
4902	3
4903	6
4904	9
4905	3
4906	6
4907	2
4908	1
4909	0
4910	3
4911	3
4912	1
4913	1
4914	2
4915	1
4916	0
4917	1
4918	1
4919	5
4920	2
4921	4
4922	6
4923	3
4924	9
4925	1
4926	0
4927	2
4928	7
4929	3
4930	4
4931	3
4932	1
4933	0
4934	4
4935	2
4936	0
4937	3
4938	3
4939	0
4940	2
4941	0
4942	5
4943	9
4944	4
4945	3
4946	5
4947	4
4948	7
4949	8
4950	1
4951	20
4952	9
4953	18
4954	21
4955	10
4956	3
4957	0
4958	3
4959	1
4960	4
4961	4
4962	2
4963	0
4964	3
4965	0
4966	1
4967	0
4968	0
4969	0
4970	0
4971	1
4972	0
4973	0
4974	0
4975	2
4976	0
4977	3
4978	1
4979	0
4980	0
4981	0
4982	0
4983	0
4984	1
4985	0
4986	1
4987	0
4988	3
4989	1
4990	1
4991	8
4992	1
4993	4
4994	0
4995	1
4996	1
4997	0
4998	0
4999	3
5000	0
5001	0
5002	4
5003	1
5004	6
5005	19
5006	16
5007	11
5008	8
5009	8
5010	4
5011	3
5012	7
5013	5
5014	4
5015	2
5016	7
5017	9
5018	7
5019	2
5020	3
5021	2
5022	4
5023	7
5024	10
5025	4
5026	1
5027	2
5028	2
5029	1
5030	3
5031	2
5032	1
5033	3
5034	2
5035	5
5036	1
5037	2
5038	0
5039	2
5040	4
5041	4
5042	1
5043	1
5044	5
5045	4
5046	3
5047	5
5048	4
5049	2
5050	2
5051	5
5052	7
5053	2
5054	4
5055	2
5056	3
5057	8
5058	12
5059	6
5060	5
5061	4
5062	3
5063	6
5064	5
5065	2
5066	2
5067	5
5068	2
5069	1
5070	1
5071	0
5072	1
5073	0
5074	0
5075	1
5076	2
5077	3
5078	3
5079	3
5080	1
5081	3
5082	9
5083	11
5084	5
5085	1
5086	3
5087	6
5088	4
5089	3
5090	0
5091	0
5092	3
5093	0
5094	2
5095	1
5096	1
5097	0
5098	3
5099	0
5100	0
5101	1
5102	1
5103	2
5104	0
5105	0
5106	2
5107	5
5108	1
5109	1
5110	1
5111	2
5112	1
5113	2
5114	1
5115	4
5116	4
5117	2
5118	2
5119	2
5120	4
5121	3
5122	8
5123	4
5124	5
5125	9
5126	6
5127	3
5128	4
5129	4
5130	0
5131	0
5132	0
5133	1
5134	0
5135	0
5136	1
5137	0
5138	0
5139	0
5140	0
5141	0
5142	0
5143	0
5144	4
5145	5
5146	6
5147	8
5148	2
5149	5
5150	1
5151	0
5152	1
5153	2
5154	0
5155	0
5156	1
5157	3
5158	5
5159	1
5160	1
5161	3
5162	3
5163	2
5164	5
5165	5
5166	0
5167	0
5168	3
5169	0
5170	0
5171	6
5172	10
5173	4
5174	12
5175	1
5176	1
5177	1
5178	1
5179	2
5180	1
5181	1
5182	1
5183	1
5184	0
5185	1
5186	2
5187	0
5188	1
5189	2
5190	0
5191	1
5192	0
5193	0
5194	1
5195	0
5196	1
5197	2
5198	0
5199	0
5200	0
5201	0
5202	0
5203	0
5204	1
5205	0
5206	0
5207	0
5208	2
5209	1
5210	2
5211	1
5212	4
5213	2
5214	2
5215	7
5216	10
5217	9
5218	7
5219	8
5220	2
5221	2
5222	1
5223	1
5224	0
5225	0
5226	0
5227	1
5228	0
5229	1
5230	1
5231	3
5232	0
5233	1
5234	0
5235	7
5236	3
5237	0
5238	2
5239	1
5240	0
5241	0
5242	7
5243	2
5244	0
5245	1
5246	1
5247	1
5248	2
5249	5
5250	0
5251	2
5252	4
5253	0
5254	0
5255	3
5256	3
5257	5
5258	2
5259	2
5260	0
5261	1
5262	0
5263	2
5264	0
5265	0
5266	1
5267	1
5268	0
5269	2
5270	2
5271	2
5272	3
5273	2
5274	0
5275	0
5276	1
5277	2
5278	0
5279	0
5280	0
5281	2
5282	3
5283	0
5284	2
5285	2
5286	1
5287	0
5288	0
5289	2
5290	3
5291	0
5292	0
5293	0
5294	2
5295	1
5296	0
5297	2
5298	1
5299	0
5300	0
5301	2
5302	0
5303	0
5304	3
5305	0
5306	0
5307	2
5308	0
5309	4
5310	1
5311	1
5312	4
5313	6
5314	3
5315	6
5316	5
5317	1
5318	3
5319	3
5320	0
5321	0
5322	3
5323	0
5324	0
5325	0
5326	0
5327	1
5328	0
5329	2
5330	1
5331	1
5332	1
5333	0
5334	1
5335	0
5336	0
5337	1
5338	0
5339	3
5340	0
5341	0
5342	1
5343	0
5344	1
5345	4
5346	0
5347	1
5348	0
5349	1
5350	1
5351	0
5352	1
5353	0
5354	0
5355	2
5356	2
5357	1
5358	2
5359	3
5360	2
5361	0
5362	2
5363	0
5364	1
5365	3
5366	3
5367	3
5368	0
5369	2
5370	5
5371	1
5372	3
5373	0
5374	1
5375	2
5376	7
5377	0
5378	1
5379	1
5380	2
5381	0
5382	0
5383	2
5384	3
5385	0
5386	2
5387	2
5388	1
5389	0
5390	0
5391	0
5392	0
5393	1
5394	1
5395	0
5396	0
5397	2
5398	2
5399	0
5400	1
5401	1
5402	2
5403	2
5404	1
5405	4
5406	1
5407	1
5408	2
5409	2
5410	0
5411	0
5412	1
5413	0
5414	0
5415	2
5416	0
5417	2
5418	0
5419	1
5420	1
5421	1
5422	0
5423	0
5424	0
5425	1
5426	5
5427	2
5428	0
5429	3
5430	1
5431	3
5432	1
5433	1
5434	3
5435	1
5436	0
5437	1
5438	0
5439	1
5440	1
5441	0
5442	0
5443	0
5444	0
5445	2
5446	0
5447	1
5448	0
5449	0
5450	0
5451	0
5452	1
5453	1
5454	0
5455	1
5456	0
5457	1
5458	0
5459	0
5460	0
5461	1
5462	0
5463	3
5464	1
5465	2
5466	1
5467	3
5468	0
5469	6
5470	1
5471	2
5472	4
5473	5
5474	7
5475	17
5476	2
5477	1
5478	1
5479	0
5480	3
5481	0
5482	20
5483	0
5484	1
5485	2
5486	0
5487	0
5488	2
5489	0
5490	0
5491	1
5492	2
5493	2
5494	2
5495	2
5496	3
5497	1
5498	2
5499	8
5500	7
5501	14
5502	10
5503	7
5504	8
5505	14
5506	5
5507	5
5508	10
5509	2
5510	6
5511	3
5512	0
5513	6
5514	6
5515	8
5516	8
5517	12
5518	17
5519	7
5520	6
5521	1
5522	4
5523	5
5524	5
5525	11
5526	12
5527	12
5528	3
5529	1
5530	6
5531	1
5532	1
5533	1
5534	6
5535	6
5536	5
5537	3
5538	2
5539	0
5540	0
5541	0
5542	1
5543	0
5544	1
5545	0
5546	1
5547	1
5548	1
5549	0
5550	1
5551	1
5552	0
5553	1
5554	0
5555	0
5556	0
5557	0
5558	0
5559	1
5560	0
5561	0
5562	0
5563	1
5564	0
5565	0
5566	0
5567	1
5568	0
5569	0
5570	1
5571	0
5572	0
5573	0
5574	0
5575	0
5576	0
5577	0
5578	0
5579	0
5580	0
5581	0
5582	0
5583	2
5584	0
5585	2
5586	0
5587	0
5588	1
5589	1
5590	1
5591	0
5592	6
5593	6
5594	0
5595	1
5596	4
5597	3
5598	4
5599	0
5600	2
5601	0
5602	0
5603	0
5604	0
5605	1
5606	0
5607	0
5608	0
5609	0
5610	0
5611	0
5612	1
5613	1
5614	1
5615	0
5616	0
5617	0
5618	0
5619	0
5620	0
5621	0
5622	0
5623	0
5624	0
5625	0
5626	0
5627	0
5628	0
5629	0
5630	0
5631	0
5632	0
5633	1
5634	0
5635	0
5636	0
5637	0
5638	0
5639	0
5640	0
5641	0
5642	0
5643	0
5644	0
5645	1
5646	0
5647	1
5648	1
5649	0
5650	0
5651	2
5652	0
5653	0
5654	0
5655	1
5656	0
5657	1
5658	1
5659	8
5660	13
5661	7
5662	1
5663	6
5664	3
5665	5
5666	2
5667	0
5668	2
5669	3
5670	1
5671	1
5672	2
5673	2
5674	6
5675	7
5676	10
5677	8
5678	6
5679	6
5680	3
5681	1
5682	4
5683	6
5684	5
5685	3
5686	7
5687	9
5688	9
5689	7
5690	2
5691	1
5692	2
5693	3
5694	2
5695	2
5696	2
5697	6
5698	2
5699	1
5700	0
5701	3
5702	1
5703	3
5704	1
5705	1
5706	1
5707	0
5708	0
5709	2
5710	1
5711	0
5712	3
5713	2
5714	2
5715	0
5716	0
5717	1
5718	0
5719	2
5720	0
5721	0
5722	4
5723	0
5724	1
5725	0
5726	5
5727	1
5728	1
5729	3
5730	6
5731	1
5732	2
5733	7
5734	0
5735	0
5736	0
5737	1
5738	1
5739	1
5740	1
5741	0
5742	0
5743	1
5744	0
5745	0
5746	2
5747	1
5748	1
5749	0
5750	0
5751	1
5752	1
5753	2
5754	5
5755	0
5756	1
5757	0
5758	0
5759	0
5760	6
5761	6
5762	10
5763	15
5764	7
5765	4
5766	6
5767	14
5768	1
5769	8
5770	3
5771	1
5772	1
5773	0
5774	1
5775	4
5776	4
5777	2
5778	3
5779	3
5780	1
5781	3
5782	7
5783	7
5784	5
5785	11
5786	19
5787	21
5788	13
